Account,Video_id,Behavior,Video_Time,CreateDate
S10527102,gzCSV35U5-w,playing,915,"2017-04-26 08:30:01"
S10527102,gzCSV35U5-w,buffering,917,"2017-04-26 08:30:03"
S10527102,gzCSV35U5-w,playing,917,"2017-04-26 08:30:04"
S10527102,gzCSV35U5-w,paused,649,"2017-04-26 08:30:07"
S10527102,gzCSV35U5-w,playing,649,"2017-04-26 08:30:07"
S10527102,gzCSV35U5-w,buffering,649,"2017-04-26 08:30:07"
S10527102,gzCSV35U5-w,playing,649,"2017-04-26 08:30:08"
S10527102,gzCSV35U5-w,buffering,644,"2017-04-26 08:30:13"
S10527102,gzCSV35U5-w,playing,639,"2017-04-26 08:30:13"
S10527133,gzCSV35U5-w,buffering,172,"2017-04-26 08:30:15"
S10527102,gzCSV35U5-w,buffering,631,"2017-04-26 08:30:15"
S10527133,gzCSV35U5-w,paused,172,"2017-04-26 08:30:16"
S10527102,gzCSV35U5-w,playing,611,"2017-04-26 08:30:17"
S10527102,gzCSV35U5-w,paused,565,"2017-04-26 08:30:19"
S10527102,gzCSV35U5-w,playing,565,"2017-04-26 08:30:19"
S10527102,gzCSV35U5-w,buffering,565,"2017-04-26 08:30:19"
S10527102,gzCSV35U5-w,playing,565,"2017-04-26 08:30:20"
S10527102,gzCSV35U5-w,buffering,565,"2017-04-26 08:30:20"
S10527102,gzCSV35U5-w,playing,565,"2017-04-26 08:30:20"
S10527141,gzCSV35U5-w,buffering,0,"2017-04-26 08:30:21"
S10527141,gzCSV35U5-w,playing,0,"2017-04-26 08:30:21"
S10527122,gzCSV35U5-w,playing,196,"2017-04-26 08:30:24"
S10527102,gzCSV35U5-w,paused,569,"2017-04-26 08:30:24"
S10527122,gzCSV35U5-w,buffering,202,"2017-04-26 08:30:25"
S10527122,gzCSV35U5-w,playing,202,"2017-04-26 08:30:25"
S10527122,gzCSV35U5-w,buffering,207,"2017-04-26 08:30:25"
S10527105,gzCSV35U5-w,paused,32,"2017-04-26 08:30:26"
S10527122,gzCSV35U5-w,playing,207,"2017-04-26 08:30:26"
S10527141,gzCSV35U5-w,paused,31,"2017-04-26 08:30:32"
S10527141,gzCSV35U5-w,playing,31,"2017-04-26 08:30:32"
S10527141,gzCSV35U5-w,paused,40,"2017-04-26 08:30:33"
S10527141,gzCSV35U5-w,playing,40,"2017-04-26 08:30:33"
S10527122,gzCSV35U5-w,buffering,219,"2017-04-26 08:30:33"
S10527122,gzCSV35U5-w,playing,219,"2017-04-26 08:30:33"
S10527141,gzCSV35U5-w,paused,57,"2017-04-26 08:30:33"
S10527141,gzCSV35U5-w,playing,57,"2017-04-26 08:30:33"
S10527141,gzCSV35U5-w,paused,65,"2017-04-26 08:30:34"
S10527141,gzCSV35U5-w,playing,65,"2017-04-26 08:30:34"
S10527141,gzCSV35U5-w,paused,58,"2017-04-26 08:30:35"
S10527141,gzCSV35U5-w,playing,58,"2017-04-26 08:30:35"
S10527141,gzCSV35U5-w,paused,52,"2017-04-26 08:30:35"
S10527141,gzCSV35U5-w,playing,52,"2017-04-26 08:30:36"
S10527122,gzCSV35U5-w,buffering,227,"2017-04-26 08:30:36"
S10527122,gzCSV35U5-w,playing,227,"2017-04-26 08:30:36"
S10527122,gzCSV35U5-w,buffering,232,"2017-04-26 08:30:37"
S10527122,gzCSV35U5-w,playing,232,"2017-04-26 08:30:37"
S10527141,gzCSV35U5-w,paused,45,"2017-04-26 08:30:37"
S10527122,gzCSV35U5-w,buffering,238,"2017-04-26 08:30:37"
S10527141,gzCSV35U5-w,playing,45,"2017-04-26 08:30:37"
S10527122,gzCSV35U5-w,playing,238,"2017-04-26 08:30:37"
S10527122,gzCSV35U5-w,buffering,243,"2017-04-26 08:30:37"
S10527122,gzCSV35U5-w,playing,243,"2017-04-26 08:30:38"
S10527122,gzCSV35U5-w,buffering,248,"2017-04-26 08:30:38"
S10527141,gzCSV35U5-w,paused,66,"2017-04-26 08:30:38"
S10527122,gzCSV35U5-w,playing,248,"2017-04-26 08:30:38"
S10527141,gzCSV35U5-w,playing,66,"2017-04-26 08:30:38"
S10527141,gzCSV35U5-w,paused,80,"2017-04-26 08:30:39"
S10527141,gzCSV35U5-w,playing,80,"2017-04-26 08:30:39"
S10412108,gzCSV35U5-w,buffering,0,"2017-04-26 08:30:39"
S10527141,gzCSV35U5-w,paused,89,"2017-04-26 08:30:40"
S10527141,gzCSV35U5-w,playing,89,"2017-04-26 08:30:40"
S10412108,gzCSV35U5-w,playing,0,"2017-04-26 08:30:40"
S10527141,gzCSV35U5-w,paused,96,"2017-04-26 08:30:40"
S10527141,gzCSV35U5-w,playing,96,"2017-04-26 08:30:40"
S10527122,gzCSV35U5-w,paused,265,"2017-04-26 08:30:41"
S10527122,gzCSV35U5-w,buffering,265,"2017-04-26 08:30:41"
S10527141,gzCSV35U5-w,paused,103,"2017-04-26 08:30:41"
S10527141,gzCSV35U5-w,playing,103,"2017-04-26 08:30:41"
S10527122,gzCSV35U5-w,playing,265,"2017-04-26 08:30:41"
S10527141,gzCSV35U5-w,paused,87,"2017-04-26 08:30:42"
S10527141,gzCSV35U5-w,playing,87,"2017-04-26 08:30:42"
S10527122,gzCSV35U5-w,buffering,271,"2017-04-26 08:30:42"
S10527122,gzCSV35U5-w,playing,271,"2017-04-26 08:30:42"
S10527122,gzCSV35U5-w,buffering,276,"2017-04-26 08:30:42"
S10527122,gzCSV35U5-w,playing,276,"2017-04-26 08:30:42"
S10527122,gzCSV35U5-w,buffering,281,"2017-04-26 08:30:42"
S10527122,gzCSV35U5-w,playing,281,"2017-04-26 08:30:43"
S10527141,gzCSV35U5-w,paused,90,"2017-04-26 08:30:43"
S10527141,gzCSV35U5-w,playing,90,"2017-04-26 08:30:43"
S10527141,gzCSV35U5-w,paused,93,"2017-04-26 08:30:44"
S10412108,gzCSV35U5-w,paused,486,"2017-04-26 08:30:44"
S10412108,gzCSV35U5-w,playing,486,"2017-04-26 08:30:44"
S10412108,gzCSV35U5-w,buffering,486,"2017-04-26 08:30:44"
S10412108,gzCSV35U5-w,playing,486,"2017-04-26 08:30:44"
S10527141,gzCSV35U5-w,playing,93,"2017-04-26 08:30:44"
S10527141,gzCSV35U5-w,paused,96,"2017-04-26 08:30:44"
S10527141,gzCSV35U5-w,playing,96,"2017-04-26 08:30:44"
S10412108,gzCSV35U5-w,paused,486,"2017-04-26 08:30:45"
S10527122,gzCSV35U5-w,buffering,288,"2017-04-26 08:30:45"
S10527122,gzCSV35U5-w,playing,288,"2017-04-26 08:30:45"
S10527122,gzCSV35U5-w,buffering,294,"2017-04-26 08:30:45"
S10527122,gzCSV35U5-w,playing,294,"2017-04-26 08:30:45"
S10527141,gzCSV35U5-w,paused,97,"2017-04-26 08:30:45"
S10527122,gzCSV35U5-w,buffering,299,"2017-04-26 08:30:46"
S10527122,gzCSV35U5-w,playing,299,"2017-04-26 08:30:46"
S10412108,gzCSV35U5-w,playing,486,"2017-04-26 08:30:46"
S10527122,gzCSV35U5-w,buffering,307,"2017-04-26 08:30:49"
S10527122,gzCSV35U5-w,playing,307,"2017-04-26 08:30:49"
S10412108,gzCSV35U5-w,paused,509,"2017-04-26 08:30:49"
S10412108,gzCSV35U5-w,playing,509,"2017-04-26 08:30:49"
S10412108,gzCSV35U5-w,paused,515,"2017-04-26 08:30:50"
S10412108,gzCSV35U5-w,playing,515,"2017-04-26 08:30:50"
S10412108,gzCSV35U5-w,paused,528,"2017-04-26 08:30:50"
S10412108,gzCSV35U5-w,playing,528,"2017-04-26 08:30:51"
S10412108,gzCSV35U5-w,paused,545,"2017-04-26 08:30:52"
S10412108,gzCSV35U5-w,playing,545,"2017-04-26 08:30:52"
S10527122,gzCSV35U5-w,buffering,315,"2017-04-26 08:30:52"
S10527122,gzCSV35U5-w,playing,315,"2017-04-26 08:30:52"
S10412108,gzCSV35U5-w,paused,554,"2017-04-26 08:30:52"
S10412108,gzCSV35U5-w,playing,555,"2017-04-26 08:30:52"
S10527122,gzCSV35U5-w,buffering,320,"2017-04-26 08:30:53"
S10527122,gzCSV35U5-w,playing,320,"2017-04-26 08:30:53"
S10412108,gzCSV35U5-w,paused,574,"2017-04-26 08:30:53"
S10412108,gzCSV35U5-w,playing,574,"2017-04-26 08:30:53"
S10527122,gzCSV35U5-w,buffering,316,"2017-04-26 08:30:54"
S10527122,gzCSV35U5-w,playing,316,"2017-04-26 08:30:54"
S10527122,gzCSV35U5-w,buffering,311,"2017-04-26 08:30:54"
S10527122,gzCSV35U5-w,playing,311,"2017-04-26 08:30:54"
S10412108,gzCSV35U5-w,paused,597,"2017-04-26 08:30:54"
S10412108,gzCSV35U5-w,playing,597,"2017-04-26 08:30:54"
S10412108,gzCSV35U5-w,paused,599,"2017-04-26 08:30:56"
S10527122,gzCSV35U5-w,buffering,319,"2017-04-26 08:30:57"
S10527122,gzCSV35U5-w,playing,319,"2017-04-26 08:30:57"
S10527105,gzCSV35U5-w,playing,32,"2017-04-26 08:30:57"
S10527122,gzCSV35U5-w,buffering,324,"2017-04-26 08:30:57"
S10527122,gzCSV35U5-w,playing,324,"2017-04-26 08:30:57"
S10527122,gzCSV35U5-w,buffering,330,"2017-04-26 08:30:58"
S10527122,gzCSV35U5-w,playing,330,"2017-04-26 08:30:58"
S10527122,gzCSV35U5-w,buffering,335,"2017-04-26 08:30:58"
S10527122,gzCSV35U5-w,playing,335,"2017-04-26 08:30:58"
S10527122,gzCSV35U5-w,buffering,340,"2017-04-26 08:30:59"
S10527122,gzCSV35U5-w,playing,340,"2017-04-26 08:30:59"
S10527122,gzCSV35U5-w,buffering,345,"2017-04-26 08:30:59"
S10527122,gzCSV35U5-w,playing,345,"2017-04-26 08:31:00"
S10527122,gzCSV35U5-w,buffering,351,"2017-04-26 08:31:00"
S10527122,gzCSV35U5-w,playing,351,"2017-04-26 08:31:00"
S10527122,gzCSV35U5-w,buffering,356,"2017-04-26 08:31:00"
S10527122,gzCSV35U5-w,playing,356,"2017-04-26 08:31:01"
S10527122,gzCSV35U5-w,buffering,361,"2017-04-26 08:31:01"
S10527122,gzCSV35U5-w,playing,361,"2017-04-26 08:31:01"
S10527122,gzCSV35U5-w,buffering,366,"2017-04-26 08:31:01"
S10527122,gzCSV35U5-w,playing,366,"2017-04-26 08:31:01"
S10527122,gzCSV35U5-w,buffering,371,"2017-04-26 08:31:01"
S10527122,gzCSV35U5-w,playing,371,"2017-04-26 08:31:02"
S10527122,gzCSV35U5-w,buffering,376,"2017-04-26 08:31:02"
S10527122,gzCSV35U5-w,playing,376,"2017-04-26 08:31:02"
S10527122,gzCSV35U5-w,buffering,381,"2017-04-26 08:31:02"
S10527122,gzCSV35U5-w,playing,381,"2017-04-26 08:31:02"
S10527122,gzCSV35U5-w,buffering,387,"2017-04-26 08:31:03"
S10527122,gzCSV35U5-w,playing,387,"2017-04-26 08:31:03"
S10527122,gzCSV35U5-w,buffering,392,"2017-04-26 08:31:03"
S10527122,gzCSV35U5-w,playing,392,"2017-04-26 08:31:03"
S10527122,gzCSV35U5-w,buffering,397,"2017-04-26 08:31:03"
S10527122,gzCSV35U5-w,playing,397,"2017-04-26 08:31:03"
S10527122,gzCSV35U5-w,buffering,404,"2017-04-26 08:31:05"
S10527122,gzCSV35U5-w,playing,404,"2017-04-26 08:31:05"
S10527122,gzCSV35U5-w,buffering,409,"2017-04-26 08:31:06"
S10527122,gzCSV35U5-w,playing,409,"2017-04-26 08:31:06"
S10527122,gzCSV35U5-w,buffering,414,"2017-04-26 08:31:06"
S10527122,gzCSV35U5-w,playing,414,"2017-04-26 08:31:07"
S10527122,gzCSV35U5-w,buffering,420,"2017-04-26 08:31:07"
S10527122,gzCSV35U5-w,playing,420,"2017-04-26 08:31:07"
S10527122,gzCSV35U5-w,buffering,425,"2017-04-26 08:31:07"
S10527122,gzCSV35U5-w,playing,425,"2017-04-26 08:31:08"
S10527122,gzCSV35U5-w,buffering,430,"2017-04-26 08:31:08"
S10527122,gzCSV35U5-w,playing,430,"2017-04-26 08:31:08"
S10527122,gzCSV35U5-w,buffering,435,"2017-04-26 08:31:08"
S10527122,gzCSV35U5-w,playing,435,"2017-04-26 08:31:08"
S10527122,gzCSV35U5-w,buffering,440,"2017-04-26 08:31:09"
S10527122,gzCSV35U5-w,playing,440,"2017-04-26 08:31:09"
S10527140,gzCSV35U5-w,playing,102,"2017-04-26 08:31:09"
S10527122,gzCSV35U5-w,buffering,437,"2017-04-26 08:31:10"
S10527122,gzCSV35U5-w,playing,437,"2017-04-26 08:31:10"
S10527122,gzCSV35U5-w,buffering,432,"2017-04-26 08:31:11"
S10527122,gzCSV35U5-w,playing,432,"2017-04-26 08:31:11"
S10527122,gzCSV35U5-w,buffering,427,"2017-04-26 08:31:11"
S10527122,gzCSV35U5-w,playing,427,"2017-04-26 08:31:11"
S10527122,gzCSV35U5-w,buffering,434,"2017-04-26 08:31:13"
S10527122,gzCSV35U5-w,playing,434,"2017-04-26 08:31:14"
S10527122,gzCSV35U5-w,buffering,439,"2017-04-26 08:31:14"
S10527122,gzCSV35U5-w,playing,439,"2017-04-26 08:31:14"
S10527122,gzCSV35U5-w,buffering,445,"2017-04-26 08:31:14"
S10527122,gzCSV35U5-w,playing,445,"2017-04-26 08:31:14"
S10527122,gzCSV35U5-w,buffering,450,"2017-04-26 08:31:15"
S10527133,gzCSV35U5-w,playing,172,"2017-04-26 08:31:15"
S10527122,gzCSV35U5-w,playing,450,"2017-04-26 08:31:15"
S10527122,gzCSV35U5-w,buffering,456,"2017-04-26 08:31:16"
S10527122,gzCSV35U5-w,playing,456,"2017-04-26 08:31:16"
S10527122,gzCSV35U5-w,buffering,461,"2017-04-26 08:31:16"
S10527122,gzCSV35U5-w,playing,461,"2017-04-26 08:31:16"
S10527122,gzCSV35U5-w,buffering,466,"2017-04-26 08:31:17"
S10527122,gzCSV35U5-w,playing,466,"2017-04-26 08:31:17"
S10527122,gzCSV35U5-w,buffering,472,"2017-04-26 08:31:18"
S10527122,gzCSV35U5-w,playing,472,"2017-04-26 08:31:18"
S10527141,gzCSV35U5-w,playing,97,"2017-04-26 08:31:18"
S10527122,gzCSV35U5-w,buffering,478,"2017-04-26 08:31:19"
S10527122,gzCSV35U5-w,playing,478,"2017-04-26 08:31:19"
S10527122,gzCSV35U5-w,buffering,483,"2017-04-26 08:31:19"
S10527122,gzCSV35U5-w,playing,483,"2017-04-26 08:31:20"
S10527133,gzCSV35U5-w,buffering,175,"2017-04-26 08:31:20"
S10527133,gzCSV35U5-w,playing,175,"2017-04-26 08:31:21"
S10527122,gzCSV35U5-w,paused,487,"2017-04-26 08:31:24"
S10527105,gzCSV35U5-w,paused,68,"2017-04-26 08:31:25"
S10527105,gzCSV35U5-w,playing,68,"2017-04-26 08:31:26"
S10527105,gzCSV35U5-w,paused,77,"2017-04-26 08:31:27"
S10527105,gzCSV35U5-w,playing,77,"2017-04-26 08:31:28"
S10527141,gzCSV35U5-w,paused,114,"2017-04-26 08:31:35"
S10527105,gzCSV35U5-w,paused,92,"2017-04-26 08:31:35"
S10527105,gzCSV35U5-w,playing,92,"2017-04-26 08:31:35"
S10527105,gzCSV35U5-w,paused,111,"2017-04-26 08:31:37"
S10527105,gzCSV35U5-w,playing,111,"2017-04-26 08:31:37"
S10527105,gzCSV35U5-w,paused,121,"2017-04-26 08:31:41"
S10527105,gzCSV35U5-w,playing,121,"2017-04-26 08:31:41"
S10527133,gzCSV35U5-w,paused,197,"2017-04-26 08:31:43"
S10527105,gzCSV35U5-w,paused,133,"2017-04-26 08:31:44"
S10527105,gzCSV35U5-w,playing,133,"2017-04-26 08:31:44"
S10527105,gzCSV35U5-w,paused,143,"2017-04-26 08:31:46"
S10527105,gzCSV35U5-w,playing,143,"2017-04-26 08:31:46"
S10527105,gzCSV35U5-w,paused,152,"2017-04-26 08:31:49"
S10527105,gzCSV35U5-w,playing,152,"2017-04-26 08:31:49"
S10527141,gzCSV35U5-w,playing,114,"2017-04-26 08:31:55"
S10527141,gzCSV35U5-w,paused,123,"2017-04-26 08:31:58"
S10527141,gzCSV35U5-w,playing,123,"2017-04-26 08:31:58"
S10527105,gzCSV35U5-w,paused,164,"2017-04-26 08:32:01"
S10527141,gzCSV35U5-w,paused,133,"2017-04-26 08:32:03"
S10527141,gzCSV35U5-w,playing,133,"2017-04-26 08:32:04"
S10527141,gzCSV35U5-w,paused,145,"2017-04-26 08:32:04"
S10527141,gzCSV35U5-w,playing,145,"2017-04-26 08:32:04"
S10527141,gzCSV35U5-w,paused,167,"2017-04-26 08:32:05"
S10527141,gzCSV35U5-w,playing,167,"2017-04-26 08:32:05"
S10527141,gzCSV35U5-w,paused,159,"2017-04-26 08:32:06"
S10527141,gzCSV35U5-w,playing,159,"2017-04-26 08:32:06"
S10527141,gzCSV35U5-w,paused,157,"2017-04-26 08:32:07"
S10527141,gzCSV35U5-w,playing,157,"2017-04-26 08:32:07"
S10527141,gzCSV35U5-w,paused,149,"2017-04-26 08:32:07"
S10527141,gzCSV35U5-w,playing,149,"2017-04-26 08:32:08"
S10527141,gzCSV35U5-w,paused,145,"2017-04-26 08:32:08"
S10527141,gzCSV35U5-w,playing,145,"2017-04-26 08:32:09"
S10412108,gzCSV35U5-w,playing,599,"2017-04-26 08:32:10"
S10527141,gzCSV35U5-w,paused,155,"2017-04-26 08:32:14"
S10527136,f-6ssLmmz64,buffering,0,"2017-04-26 08:32:15"
S10527136,f-6ssLmmz64,playing,0,"2017-04-26 08:32:16"
S10527105,gzCSV35U5-w,playing,164,"2017-04-26 08:32:17"
S10527105,gzCSV35U5-w,paused,171,"2017-04-26 08:32:24"
S10412108,gzCSV35U5-w,paused,617,"2017-04-26 08:32:28"
S10527141,gzCSV35U5-w,playing,155,"2017-04-26 08:32:42"
S10527141,gzCSV35U5-w,paused,161,"2017-04-26 08:32:45"
S10527141,gzCSV35U5-w,playing,161,"2017-04-26 08:32:46"
S10527141,gzCSV35U5-w,paused,165,"2017-04-26 08:32:46"
S10527141,gzCSV35U5-w,playing,165,"2017-04-26 08:32:46"
S10527141,gzCSV35U5-w,paused,168,"2017-04-26 08:32:47"
S10527141,gzCSV35U5-w,playing,168,"2017-04-26 08:32:47"
S10527141,gzCSV35U5-w,paused,174,"2017-04-26 08:32:47"
S10527141,gzCSV35U5-w,playing,174,"2017-04-26 08:32:47"
S10527141,gzCSV35U5-w,paused,180,"2017-04-26 08:32:48"
S10527141,gzCSV35U5-w,playing,180,"2017-04-26 08:32:48"
S10527141,gzCSV35U5-w,paused,186,"2017-04-26 08:32:49"
S10527141,gzCSV35U5-w,playing,186,"2017-04-26 08:32:49"
S10527141,gzCSV35U5-w,paused,188,"2017-04-26 08:32:49"
S10527141,gzCSV35U5-w,playing,188,"2017-04-26 08:32:49"
S10527141,gzCSV35U5-w,paused,190,"2017-04-26 08:32:52"
S10527105,gzCSV35U5-w,playing,171,"2017-04-26 08:32:59"
S10527141,gzCSV35U5-w,playing,190,"2017-04-26 08:32:59"
S10527105,gzCSV35U5-w,paused,172,"2017-04-26 08:33:00"
S10527141,gzCSV35U5-w,paused,208,"2017-04-26 08:33:01"
S10527141,gzCSV35U5-w,playing,208,"2017-04-26 08:33:01"
S10527141,gzCSV35U5-w,paused,201,"2017-04-26 08:33:02"
S10527141,gzCSV35U5-w,playing,201,"2017-04-26 08:33:02"
S10527141,gzCSV35U5-w,paused,197,"2017-04-26 08:33:03"
S10527141,gzCSV35U5-w,playing,197,"2017-04-26 08:33:04"
S10527141,gzCSV35U5-w,paused,208,"2017-04-26 08:33:05"
S10527141,gzCSV35U5-w,playing,208,"2017-04-26 08:33:05"
S10527141,gzCSV35U5-w,paused,211,"2017-04-26 08:33:08"
S10527105,gzCSV35U5-w,playing,172,"2017-04-26 08:33:10"
S10527105,gzCSV35U5-w,paused,172,"2017-04-26 08:33:11"
S10527141,gzCSV35U5-w,playing,211,"2017-04-26 08:33:17"
S10527105,gzCSV35U5-w,playing,172,"2017-04-26 08:33:19"
S10527140,gzCSV35U5-w,buffering,232,"2017-04-26 08:33:19"
S10527140,gzCSV35U5-w,playing,232,"2017-04-26 08:33:19"
S10527141,gzCSV35U5-w,paused,223,"2017-04-26 08:33:20"
S10527141,gzCSV35U5-w,playing,223,"2017-04-26 08:33:20"
S10527141,gzCSV35U5-w,paused,238,"2017-04-26 08:33:25"
S10527141,gzCSV35U5-w,playing,238,"2017-04-26 08:33:26"
S10527141,gzCSV35U5-w,paused,241,"2017-04-26 08:33:26"
S10527141,gzCSV35U5-w,playing,241,"2017-04-26 08:33:26"
S10527141,gzCSV35U5-w,paused,249,"2017-04-26 08:33:27"
S10527141,gzCSV35U5-w,playing,249,"2017-04-26 08:33:27"
S10527141,gzCSV35U5-w,paused,252,"2017-04-26 08:33:27"
S10527141,gzCSV35U5-w,playing,252,"2017-04-26 08:33:27"
S10527141,gzCSV35U5-w,paused,254,"2017-04-26 08:33:28"
S10527141,gzCSV35U5-w,playing,254,"2017-04-26 08:33:28"
S10527141,gzCSV35U5-w,paused,259,"2017-04-26 08:33:28"
S10527141,gzCSV35U5-w,playing,259,"2017-04-26 08:33:28"
S10527141,gzCSV35U5-w,paused,263,"2017-04-26 08:33:29"
S10527141,gzCSV35U5-w,playing,263,"2017-04-26 08:33:29"
S10527141,gzCSV35U5-w,paused,271,"2017-04-26 08:33:29"
S10527141,gzCSV35U5-w,playing,271,"2017-04-26 08:33:29"
S10527141,gzCSV35U5-w,paused,274,"2017-04-26 08:33:30"
S10527141,gzCSV35U5-w,playing,274,"2017-04-26 08:33:30"
S10527141,gzCSV35U5-w,paused,283,"2017-04-26 08:33:31"
S10527141,gzCSV35U5-w,playing,283,"2017-04-26 08:33:31"
S10527141,gzCSV35U5-w,paused,290,"2017-04-26 08:33:31"
S10527141,gzCSV35U5-w,playing,290,"2017-04-26 08:33:31"
S10527141,gzCSV35U5-w,paused,297,"2017-04-26 08:33:32"
S10527141,gzCSV35U5-w,playing,297,"2017-04-26 08:33:32"
S10527141,gzCSV35U5-w,paused,301,"2017-04-26 08:33:33"
S10527141,gzCSV35U5-w,playing,301,"2017-04-26 08:33:33"
S10527141,gzCSV35U5-w,paused,308,"2017-04-26 08:33:36"
S10527141,gzCSV35U5-w,playing,308,"2017-04-26 08:33:37"
S10527141,gzCSV35U5-w,paused,312,"2017-04-26 08:33:37"
S10527141,gzCSV35U5-w,playing,312,"2017-04-26 08:33:37"
S10527141,gzCSV35U5-w,paused,317,"2017-04-26 08:33:38"
S10527141,gzCSV35U5-w,playing,317,"2017-04-26 08:33:38"
S10527141,gzCSV35U5-w,paused,321,"2017-04-26 08:33:38"
S10527141,gzCSV35U5-w,playing,321,"2017-04-26 08:33:38"
S10527141,gzCSV35U5-w,paused,327,"2017-04-26 08:33:39"
S10527141,gzCSV35U5-w,playing,327,"2017-04-26 08:33:39"
S10527141,gzCSV35U5-w,paused,332,"2017-04-26 08:33:39"
S10527141,gzCSV35U5-w,playing,332,"2017-04-26 08:33:39"
S10527141,gzCSV35U5-w,paused,336,"2017-04-26 08:33:39"
S10527141,gzCSV35U5-w,playing,336,"2017-04-26 08:33:40"
S10527141,gzCSV35U5-w,paused,339,"2017-04-26 08:33:40"
S10527141,gzCSV35U5-w,playing,339,"2017-04-26 08:33:40"
S10527141,gzCSV35U5-w,paused,342,"2017-04-26 08:33:40"
S10527141,gzCSV35U5-w,playing,342,"2017-04-26 08:33:40"
S10527141,gzCSV35U5-w,paused,345,"2017-04-26 08:33:41"
S10527141,gzCSV35U5-w,playing,345,"2017-04-26 08:33:41"
S10527141,gzCSV35U5-w,paused,348,"2017-04-26 08:33:41"
S10527141,gzCSV35U5-w,playing,348,"2017-04-26 08:33:41"
S10527141,gzCSV35U5-w,paused,342,"2017-04-26 08:33:43"
S10527141,gzCSV35U5-w,playing,342,"2017-04-26 08:33:43"
S10527105,gzCSV35U5-w,paused,198,"2017-04-26 08:33:45"
S10527141,gzCSV35U5-w,paused,338,"2017-04-26 08:33:45"
S10527141,gzCSV35U5-w,playing,338,"2017-04-26 08:33:45"
S10527141,gzCSV35U5-w,paused,334,"2017-04-26 08:33:46"
S10527141,gzCSV35U5-w,playing,334,"2017-04-26 08:33:47"
S10527141,gzCSV35U5-w,paused,330,"2017-04-26 08:33:47"
S10527141,gzCSV35U5-w,playing,330,"2017-04-26 08:33:47"
S10527141,gzCSV35U5-w,paused,325,"2017-04-26 08:33:48"
S10527141,gzCSV35U5-w,playing,325,"2017-04-26 08:33:48"
S10527141,gzCSV35U5-w,paused,319,"2017-04-26 08:33:49"
S10527141,gzCSV35U5-w,playing,319,"2017-04-26 08:33:49"
S10527141,gzCSV35U5-w,paused,311,"2017-04-26 08:33:49"
S10527141,gzCSV35U5-w,playing,311,"2017-04-26 08:33:49"
S10527141,gzCSV35U5-w,paused,308,"2017-04-26 08:33:50"
S10527141,gzCSV35U5-w,playing,308,"2017-04-26 08:33:50"
S10527141,gzCSV35U5-w,paused,303,"2017-04-26 08:33:51"
S10527141,gzCSV35U5-w,playing,303,"2017-04-26 08:33:51"
S10527141,gzCSV35U5-w,paused,291,"2017-04-26 08:33:52"
S10527141,gzCSV35U5-w,playing,291,"2017-04-26 08:33:52"
S10527141,gzCSV35U5-w,paused,281,"2017-04-26 08:33:53"
S10527141,gzCSV35U5-w,playing,281,"2017-04-26 08:33:53"
S10527141,gzCSV35U5-w,paused,270,"2017-04-26 08:33:54"
S10527141,gzCSV35U5-w,playing,270,"2017-04-26 08:33:54"
S10527141,gzCSV35U5-w,paused,283,"2017-04-26 08:33:55"
S10527141,gzCSV35U5-w,playing,283,"2017-04-26 08:33:55"
S10527141,gzCSV35U5-w,paused,285,"2017-04-26 08:33:57"
S10527105,gzCSV35U5-w,playing,198,"2017-04-26 08:34:13"
S10527141,gzCSV35U5-w,playing,285,"2017-04-26 08:34:16"
S10527105,gzCSV35U5-w,paused,208,"2017-04-26 08:34:16"
S10527105,gzCSV35U5-w,playing,209,"2017-04-26 08:34:16"
S10527141,gzCSV35U5-w,paused,296,"2017-04-26 08:34:18"
S10527141,gzCSV35U5-w,playing,296,"2017-04-26 08:34:18"
S10527141,gzCSV35U5-w,paused,315,"2017-04-26 08:34:18"
S10527141,gzCSV35U5-w,playing,315,"2017-04-26 08:34:18"
S10527141,gzCSV35U5-w,paused,354,"2017-04-26 08:34:19"
S10527141,gzCSV35U5-w,playing,354,"2017-04-26 08:34:19"
S10527141,gzCSV35U5-w,paused,380,"2017-04-26 08:34:19"
S10527141,gzCSV35U5-w,playing,380,"2017-04-26 08:34:19"
S10527141,gzCSV35U5-w,paused,389,"2017-04-26 08:34:20"
S10527141,gzCSV35U5-w,playing,389,"2017-04-26 08:34:20"
S10527141,gzCSV35U5-w,paused,404,"2017-04-26 08:34:21"
S10527141,gzCSV35U5-w,playing,404,"2017-04-26 08:34:21"
S10527141,gzCSV35U5-w,paused,417,"2017-04-26 08:34:22"
S10527141,gzCSV35U5-w,playing,417,"2017-04-26 08:34:22"
S10527136,,paused,127,"2017-04-26 08:34:23"
S10527141,gzCSV35U5-w,paused,421,"2017-04-26 08:34:23"
S10527141,gzCSV35U5-w,playing,422,"2017-04-26 08:34:24"
S10527105,gzCSV35U5-w,paused,222,"2017-04-26 08:34:24"
S10527141,gzCSV35U5-w,paused,404,"2017-04-26 08:34:24"
S10527105,gzCSV35U5-w,playing,222,"2017-04-26 08:34:24"
S10527141,gzCSV35U5-w,playing,404,"2017-04-26 08:34:24"
S10527141,gzCSV35U5-w,paused,399,"2017-04-26 08:34:26"
S10527141,gzCSV35U5-w,playing,399,"2017-04-26 08:34:26"
S10527141,gzCSV35U5-w,paused,393,"2017-04-26 08:34:27"
S10527141,gzCSV35U5-w,playing,393,"2017-04-26 08:34:27"
