Account,Video_id,Behavior,Video_Time,CreateDate
S10527141,gzCSV35U5-w,playing,1022,"2017-04-30 03:03:19"
S10527141,gzCSV35U5-w,paused,1013,"2017-04-30 03:03:20"
S10527141,gzCSV35U5-w,playing,1013,"2017-04-30 03:03:20"
S10527141,gzCSV35U5-w,buffering,1013,"2017-04-30 03:03:20"
S10527141,gzCSV35U5-w,playing,1013,"2017-04-30 03:03:20"
S10527141,gzCSV35U5-w,paused,971,"2017-04-30 03:03:24"
S10527141,gzCSV35U5-w,playing,971,"2017-04-30 03:03:24"
S10527141,gzCSV35U5-w,buffering,971,"2017-04-30 03:03:24"
S10527141,gzCSV35U5-w,playing,971,"2017-04-30 03:03:24"
S10527141,gzCSV35U5-w,paused,973,"2017-04-30 03:03:25"
S10527141,gzCSV35U5-w,playing,973,"2017-04-30 03:03:29"
S10527141,gzCSV35U5-w,paused,980,"2017-04-30 03:03:36"
S10527117,gzCSV35U5-w,buffering,0,"2017-05-02 18:32:31"
S10527117,gzCSV35U5-w,playing,0,"2017-05-02 18:32:32"
S10527117,gzCSV35U5-w,paused,664,"2017-05-02 18:43:36"
S10527145,TVfAery2QN0,buffering,0,"2017-05-02 19:38:06"
S10527145,TVfAery2QN0,playing,0,"2017-05-02 19:38:09"
S10527145,TVfAery2QN0,paused,286,"2017-05-02 19:38:11"
S10527145,TVfAery2QN0,buffering,286,"2017-05-02 19:38:11"
S10527145,gzCSV35U5-w,buffering,0,"2017-05-02 19:38:22"
S10527145,gzCSV35U5-w,playing,0,"2017-05-02 19:38:24"
S10527145,gzCSV35U5-w,paused,562,"2017-05-02 19:38:27"
S10527145,gzCSV35U5-w,buffering,562,"2017-05-02 19:38:28"
S10527145,gzCSV35U5-w,playing,562,"2017-05-02 19:38:28"
S10527145,gzCSV35U5-w,paused,66,"2017-05-02 19:38:30"
S10527145,gzCSV35U5-w,buffering,66,"2017-05-02 19:38:30"
S10527145,gzCSV35U5-w,playing,66,"2017-05-02 19:38:30"
S10527145,gzCSV35U5-w,paused,131,"2017-05-02 19:39:35"
S10527145,gzCSV35U5-w,playing,131,"2017-05-02 19:40:20"
S10527145,gzCSV35U5-w,buffering,172,"2017-05-02 19:41:00"
S10527145,gzCSV35U5-w,playing,172,"2017-05-02 19:41:00"
S10527145,gzCSV35U5-w,paused,178,"2017-05-02 19:41:07"
S10527145,gzCSV35U5-w,playing,178,"2017-05-02 19:41:15"
S10527145,gzCSV35U5-w,paused,196,"2017-05-02 19:41:33"
S10527145,gzCSV35U5-w,playing,196,"2017-05-02 19:43:58"
S10527145,gzCSV35U5-w,paused,199,"2017-05-02 19:44:00"
S10527145,gzCSV35U5-w,playing,199,"2017-05-02 19:44:01"
S10527145,gzCSV35U5-w,buffering,194,"2017-05-02 19:44:01"
S10527145,gzCSV35U5-w,playing,194,"2017-05-02 19:44:01"
S10527145,gzCSV35U5-w,paused,275,"2017-05-02 19:45:22"
S10527135,TVfAery2QN0,buffering,0,"2017-05-02 20:55:35"
S10527135,TVfAery2QN0,playing,0,"2017-05-02 20:55:37"
S10527135,TVfAery2QN0,paused,22,"2017-05-02 20:55:38"
S10527135,TVfAery2QN0,buffering,22,"2017-05-02 20:55:38"
S10527135,TVfAery2QN0,playing,22,"2017-05-02 20:55:38"
S10527135,TVfAery2QN0,paused,37,"2017-05-02 20:55:39"
S10527135,TVfAery2QN0,buffering,37,"2017-05-02 20:55:39"
S10527135,TVfAery2QN0,playing,37,"2017-05-02 20:55:39"
S10527135,TVfAery2QN0,paused,58,"2017-05-02 20:55:40"
S10527135,TVfAery2QN0,buffering,58,"2017-05-02 20:55:40"
S10527135,TVfAery2QN0,playing,58,"2017-05-02 20:55:40"
S10527135,gzCSV35U5-w,buffering,0,"2017-05-02 20:55:44"
S10527135,gzCSV35U5-w,playing,0,"2017-05-02 20:55:45"
S10527135,gzCSV35U5-w,paused,19,"2017-05-02 20:55:46"
S10527135,gzCSV35U5-w,buffering,19,"2017-05-02 20:55:46"
S10527135,gzCSV35U5-w,playing,19,"2017-05-02 20:55:46"
S10527135,gzCSV35U5-w,paused,33,"2017-05-02 20:55:48"
S10527135,gzCSV35U5-w,buffering,33,"2017-05-02 20:55:48"
S10527135,gzCSV35U5-w,playing,33,"2017-05-02 20:55:48"
S10527135,gzCSV35U5-w,paused,50,"2017-05-02 20:55:49"
S10527135,gzCSV35U5-w,buffering,50,"2017-05-02 20:55:49"
S10527135,gzCSV35U5-w,playing,50,"2017-05-02 20:55:49"
S10527135,gzCSV35U5-w,paused,55,"2017-05-02 20:55:50"
S10527135,gzCSV35U5-w,buffering,55,"2017-05-02 20:55:50"
S10527135,gzCSV35U5-w,playing,55,"2017-05-02 20:55:50"
S10527135,gzCSV35U5-w,paused,72,"2017-05-02 20:55:51"
S10527135,gzCSV35U5-w,buffering,75,"2017-05-02 20:55:51"
S10527135,gzCSV35U5-w,playing,75,"2017-05-02 20:55:51"
S10527135,gzCSV35U5-w,paused,91,"2017-05-02 20:55:53"
S10527135,gzCSV35U5-w,buffering,91,"2017-05-02 20:55:53"
S10527135,gzCSV35U5-w,playing,91,"2017-05-02 20:55:53"
S10527135,gzCSV35U5-w,paused,113,"2017-05-02 20:55:57"
S10527135,gzCSV35U5-w,buffering,113,"2017-05-02 20:55:57"
S10527135,gzCSV35U5-w,playing,113,"2017-05-02 20:55:57"
S10527135,gzCSV35U5-w,paused,130,"2017-05-02 20:55:59"
S10527135,gzCSV35U5-w,buffering,130,"2017-05-02 20:55:59"
S10527135,gzCSV35U5-w,playing,130,"2017-05-02 20:55:59"
S10527135,gzCSV35U5-w,paused,148,"2017-05-02 20:56:01"
S10527135,gzCSV35U5-w,buffering,148,"2017-05-02 20:56:01"
S10527135,gzCSV35U5-w,playing,148,"2017-05-02 20:56:01"
S10527135,gzCSV35U5-w,paused,169,"2017-05-02 20:56:09"
S10527135,gzCSV35U5-w,buffering,169,"2017-05-02 20:56:09"
S10527135,gzCSV35U5-w,playing,169,"2017-05-02 20:56:10"
S10527135,gzCSV35U5-w,paused,185,"2017-05-02 20:56:13"
S10527135,gzCSV35U5-w,buffering,185,"2017-05-02 20:56:13"
S10527135,gzCSV35U5-w,playing,185,"2017-05-02 20:56:13"
S10527135,gzCSV35U5-w,paused,193,"2017-05-02 20:56:14"
S10527135,gzCSV35U5-w,buffering,193,"2017-05-02 20:56:14"
S10527135,gzCSV35U5-w,playing,193,"2017-05-02 20:56:14"
S10527135,gzCSV35U5-w,paused,204,"2017-05-02 20:56:15"
S10527135,gzCSV35U5-w,buffering,204,"2017-05-02 20:56:15"
S10527135,gzCSV35U5-w,playing,204,"2017-05-02 20:56:15"
S10527135,gzCSV35U5-w,paused,210,"2017-05-02 20:56:16"
S10527135,gzCSV35U5-w,buffering,210,"2017-05-02 20:56:16"
S10527135,gzCSV35U5-w,playing,210,"2017-05-02 20:56:16"
S10527135,gzCSV35U5-w,paused,224,"2017-05-02 20:56:18"
S10527135,gzCSV35U5-w,buffering,224,"2017-05-02 20:56:18"
S10527135,gzCSV35U5-w,playing,224,"2017-05-02 20:56:18"
S10527135,gzCSV35U5-w,paused,231,"2017-05-02 20:56:19"
S10527135,gzCSV35U5-w,buffering,231,"2017-05-02 20:56:19"
S10527135,gzCSV35U5-w,playing,231,"2017-05-02 20:56:19"
S10527135,gzCSV35U5-w,paused,238,"2017-05-02 20:56:19"
S10527135,gzCSV35U5-w,buffering,238,"2017-05-02 20:56:19"
S10527135,gzCSV35U5-w,playing,238,"2017-05-02 20:56:19"
S10527135,gzCSV35U5-w,paused,246,"2017-05-02 20:56:20"
S10527135,gzCSV35U5-w,buffering,246,"2017-05-02 20:56:20"
S10527135,gzCSV35U5-w,playing,246,"2017-05-02 20:56:20"
S10527135,gzCSV35U5-w,paused,254,"2017-05-02 20:56:21"
S10527135,gzCSV35U5-w,buffering,254,"2017-05-02 20:56:21"
S10527135,gzCSV35U5-w,playing,254,"2017-05-02 20:56:21"
S10527135,gzCSV35U5-w,paused,265,"2017-05-02 20:56:21"
S10527135,gzCSV35U5-w,buffering,265,"2017-05-02 20:56:21"
S10527135,gzCSV35U5-w,playing,265,"2017-05-02 20:56:21"
S10527135,gzCSV35U5-w,paused,279,"2017-05-02 20:56:22"
S10527135,gzCSV35U5-w,buffering,279,"2017-05-02 20:56:22"
S10527135,gzCSV35U5-w,playing,279,"2017-05-02 20:56:22"
S10527135,gzCSV35U5-w,paused,285,"2017-05-02 20:56:23"
S10527135,gzCSV35U5-w,buffering,285,"2017-05-02 20:56:24"
S10527135,gzCSV35U5-w,playing,285,"2017-05-02 20:56:24"
S10527135,gzCSV35U5-w,paused,293,"2017-05-02 20:56:24"
S10527135,gzCSV35U5-w,buffering,293,"2017-05-02 20:56:24"
S10527135,gzCSV35U5-w,playing,293,"2017-05-02 20:56:25"
S10527135,gzCSV35U5-w,paused,298,"2017-05-02 20:56:25"
S10527135,gzCSV35U5-w,buffering,298,"2017-05-02 20:56:25"
S10527135,gzCSV35U5-w,playing,298,"2017-05-02 20:56:25"
S10527135,gzCSV35U5-w,paused,309,"2017-05-02 20:56:26"
S10527135,gzCSV35U5-w,buffering,309,"2017-05-02 20:56:26"
S10527135,gzCSV35U5-w,playing,309,"2017-05-02 20:56:26"
S10527135,gzCSV35U5-w,paused,323,"2017-05-02 20:56:27"
S10527135,gzCSV35U5-w,buffering,323,"2017-05-02 20:56:27"
S10527135,gzCSV35U5-w,playing,323,"2017-05-02 20:56:27"
S10527135,gzCSV35U5-w,paused,340,"2017-05-02 20:56:29"
S10527135,gzCSV35U5-w,buffering,340,"2017-05-02 20:56:29"
S10527135,gzCSV35U5-w,playing,340,"2017-05-02 20:56:30"
S10527135,gzCSV35U5-w,paused,359,"2017-05-02 20:56:32"
S10527135,gzCSV35U5-w,buffering,359,"2017-05-02 20:56:32"
S10527135,gzCSV35U5-w,playing,359,"2017-05-02 20:56:32"
S10527135,gzCSV35U5-w,paused,379,"2017-05-02 20:56:33"
S10527135,gzCSV35U5-w,buffering,379,"2017-05-02 20:56:33"
S10527135,gzCSV35U5-w,playing,379,"2017-05-02 20:56:33"
S10527135,gzCSV35U5-w,paused,395,"2017-05-02 20:56:35"
S10527135,gzCSV35U5-w,buffering,395,"2017-05-02 20:56:35"
S10527135,gzCSV35U5-w,playing,395,"2017-05-02 20:56:35"
S10527135,gzCSV35U5-w,paused,413,"2017-05-02 20:56:36"
S10527135,gzCSV35U5-w,buffering,413,"2017-05-02 20:56:37"
S10527135,gzCSV35U5-w,playing,413,"2017-05-02 20:56:37"
S10527135,gzCSV35U5-w,paused,430,"2017-05-02 20:56:38"
S10527135,gzCSV35U5-w,buffering,430,"2017-05-02 20:56:38"
S10527135,gzCSV35U5-w,playing,430,"2017-05-02 20:56:38"
S10527135,gzCSV35U5-w,paused,445,"2017-05-02 20:56:40"
S10527135,gzCSV35U5-w,buffering,445,"2017-05-02 20:56:40"
S10527135,gzCSV35U5-w,playing,445,"2017-05-02 20:56:40"
S10527135,gzCSV35U5-w,paused,456,"2017-05-02 20:56:41"
S10527135,gzCSV35U5-w,buffering,456,"2017-05-02 20:56:41"
S10527135,gzCSV35U5-w,playing,456,"2017-05-02 20:56:41"
S10527135,gzCSV35U5-w,paused,474,"2017-05-02 20:56:42"
S10527135,gzCSV35U5-w,buffering,474,"2017-05-02 20:56:43"
S10527135,gzCSV35U5-w,playing,474,"2017-05-02 20:56:43"
S10527135,gzCSV35U5-w,paused,492,"2017-05-02 20:56:45"
S10527135,gzCSV35U5-w,buffering,492,"2017-05-02 20:56:45"
S10527135,gzCSV35U5-w,playing,492,"2017-05-02 20:56:45"
S10527135,gzCSV35U5-w,paused,507,"2017-05-02 20:56:46"
S10527135,gzCSV35U5-w,buffering,507,"2017-05-02 20:56:46"
S10527135,gzCSV35U5-w,playing,507,"2017-05-02 20:56:46"
S10527135,gzCSV35U5-w,paused,522,"2017-05-02 20:56:48"
S10527135,gzCSV35U5-w,buffering,522,"2017-05-02 20:56:49"
S10527135,gzCSV35U5-w,playing,522,"2017-05-02 20:56:49"
S10527135,gzCSV35U5-w,paused,539,"2017-05-02 20:56:52"
S10527135,gzCSV35U5-w,buffering,539,"2017-05-02 20:56:52"
S10527135,gzCSV35U5-w,playing,539,"2017-05-02 20:56:52"
S10527135,gzCSV35U5-w,paused,550,"2017-05-02 20:56:53"
S10527135,gzCSV35U5-w,buffering,550,"2017-05-02 20:56:53"
S10527135,gzCSV35U5-w,playing,550,"2017-05-02 20:56:53"
S10527135,gzCSV35U5-w,paused,564,"2017-05-02 20:56:55"
S10527135,gzCSV35U5-w,buffering,564,"2017-05-02 20:56:55"
S10527135,gzCSV35U5-w,playing,564,"2017-05-02 20:56:55"
S10527135,gzCSV35U5-w,paused,575,"2017-05-02 20:56:56"
S10527135,gzCSV35U5-w,buffering,575,"2017-05-02 20:56:56"
S10527135,gzCSV35U5-w,playing,575,"2017-05-02 20:56:56"
S10527135,gzCSV35U5-w,paused,586,"2017-05-02 20:56:56"
S10527135,gzCSV35U5-w,buffering,586,"2017-05-02 20:56:57"
S10527135,gzCSV35U5-w,playing,586,"2017-05-02 20:56:57"
S10527135,gzCSV35U5-w,paused,605,"2017-05-02 20:56:58"
S10527135,gzCSV35U5-w,buffering,605,"2017-05-02 20:56:58"
S10527135,gzCSV35U5-w,playing,605,"2017-05-02 20:56:58"
S10527135,gzCSV35U5-w,paused,624,"2017-05-02 20:57:00"
S10527135,gzCSV35U5-w,buffering,624,"2017-05-02 20:57:00"
S10527135,gzCSV35U5-w,playing,624,"2017-05-02 20:57:00"
S10527135,gzCSV35U5-w,paused,644,"2017-05-02 20:57:02"
S10527135,gzCSV35U5-w,buffering,644,"2017-05-02 20:57:02"
S10527135,gzCSV35U5-w,playing,644,"2017-05-02 20:57:02"
S10527135,gzCSV35U5-w,paused,662,"2017-05-02 20:57:04"
S10527135,gzCSV35U5-w,buffering,662,"2017-05-02 20:57:04"
S10527135,gzCSV35U5-w,playing,662,"2017-05-02 20:57:04"
S10527135,gzCSV35U5-w,paused,677,"2017-05-02 20:57:05"
S10527135,gzCSV35U5-w,buffering,677,"2017-05-02 20:57:05"
S10527135,gzCSV35U5-w,playing,677,"2017-05-02 20:57:06"
S10527135,gzCSV35U5-w,paused,691,"2017-05-02 20:57:07"
S10527135,gzCSV35U5-w,buffering,691,"2017-05-02 20:57:08"
S10527135,gzCSV35U5-w,playing,691,"2017-05-02 20:57:08"
S10527135,gzCSV35U5-w,paused,705,"2017-05-02 20:57:09"
S10527135,gzCSV35U5-w,buffering,705,"2017-05-02 20:57:09"
S10527135,gzCSV35U5-w,playing,705,"2017-05-02 20:57:09"
S10527135,gzCSV35U5-w,paused,718,"2017-05-02 20:57:11"
S10527135,gzCSV35U5-w,buffering,718,"2017-05-02 20:57:11"
S10527135,gzCSV35U5-w,playing,718,"2017-05-02 20:57:11"
S10527135,gzCSV35U5-w,paused,738,"2017-05-02 20:57:13"
S10527135,gzCSV35U5-w,buffering,738,"2017-05-02 20:57:13"
S10527135,gzCSV35U5-w,playing,738,"2017-05-02 20:57:13"
S10527135,gzCSV35U5-w,paused,754,"2017-05-02 20:57:14"
S10527135,gzCSV35U5-w,buffering,754,"2017-05-02 20:57:14"
S10527135,gzCSV35U5-w,playing,754,"2017-05-02 20:57:14"
S10527135,gzCSV35U5-w,paused,771,"2017-05-02 20:57:16"
S10527135,gzCSV35U5-w,buffering,771,"2017-05-02 20:57:16"
S10527135,gzCSV35U5-w,playing,771,"2017-05-02 20:57:16"
S10527135,gzCSV35U5-w,paused,787,"2017-05-02 20:57:17"
S10527135,gzCSV35U5-w,buffering,787,"2017-05-02 20:57:17"
S10527135,gzCSV35U5-w,playing,787,"2017-05-02 20:57:17"
S10527135,gzCSV35U5-w,paused,810,"2017-05-02 20:57:20"
S10527135,gzCSV35U5-w,buffering,810,"2017-05-02 20:57:20"
S10527135,gzCSV35U5-w,playing,810,"2017-05-02 20:57:20"
S10527135,gzCSV35U5-w,paused,822,"2017-05-02 20:57:23"
S10527135,gzCSV35U5-w,buffering,822,"2017-05-02 20:57:24"
S10527135,gzCSV35U5-w,playing,822,"2017-05-02 20:57:24"
S10527135,gzCSV35U5-w,paused,840,"2017-05-02 20:57:25"
S10527135,gzCSV35U5-w,buffering,840,"2017-05-02 20:57:25"
S10527135,gzCSV35U5-w,playing,840,"2017-05-02 20:57:25"
S10527135,gzCSV35U5-w,paused,861,"2017-05-02 20:57:29"
S10527135,gzCSV35U5-w,buffering,861,"2017-05-02 20:57:29"
S10527135,gzCSV35U5-w,playing,861,"2017-05-02 20:57:29"
S10527135,gzCSV35U5-w,paused,879,"2017-05-02 20:57:31"
S10527135,gzCSV35U5-w,buffering,879,"2017-05-02 20:57:31"
S10527135,gzCSV35U5-w,playing,879,"2017-05-02 20:57:31"
S10527135,gzCSV35U5-w,paused,895,"2017-05-02 20:57:33"
S10527135,gzCSV35U5-w,buffering,895,"2017-05-02 20:57:33"
S10527135,gzCSV35U5-w,playing,895,"2017-05-02 20:57:33"
S10527135,gzCSV35U5-w,paused,910,"2017-05-02 20:57:36"
S10527135,gzCSV35U5-w,buffering,910,"2017-05-02 20:57:36"
S10527135,gzCSV35U5-w,playing,910,"2017-05-02 20:57:37"
S10527135,gzCSV35U5-w,paused,927,"2017-05-02 20:57:40"
S10527135,gzCSV35U5-w,buffering,927,"2017-05-02 20:57:40"
S10527135,gzCSV35U5-w,playing,927,"2017-05-02 20:57:40"
S10527135,gzCSV35U5-w,paused,945,"2017-05-02 20:57:42"
S10527135,gzCSV35U5-w,buffering,945,"2017-05-02 20:57:42"
S10527135,gzCSV35U5-w,playing,945,"2017-05-02 20:57:42"
S10527135,gzCSV35U5-w,paused,961,"2017-05-02 20:57:44"
S10527135,gzCSV35U5-w,buffering,961,"2017-05-02 20:57:44"
S10527135,gzCSV35U5-w,playing,961,"2017-05-02 20:57:44"
S10527135,gzCSV35U5-w,paused,965,"2017-05-02 20:57:48"
S10527136,gzCSV35U5-w,buffering,0,"2017-05-02 20:58:25"
S10527136,gzCSV35U5-w,playing,0,"2017-05-02 20:58:26"
S10527136,gzCSV35U5-w,paused,34,"2017-05-02 20:59:00"
S10527136,gzCSV35U5-w,playing,34,"2017-05-02 21:08:49"
S10527136,gzCSV35U5-w,paused,46,"2017-05-02 21:09:02"
S10527140,TVfAery2QN0,buffering,0,"2017-05-02 21:20:33"
S10527140,TVfAery2QN0,playing,0,"2017-05-02 21:20:33"
S10527140,TVfAery2QN0,paused,1,"2017-05-02 21:20:34"
S10527135,gzCSV35U5-w,buffering,0,"2017-05-02 21:22:13"
S10527135,gzCSV35U5-w,playing,0,"2017-05-02 21:22:14"
S10527135,gzCSV35U5-w,paused,1004,"2017-05-02 21:22:15"
S10527135,gzCSV35U5-w,buffering,1004,"2017-05-02 21:22:15"
S10527135,gzCSV35U5-w,playing,1004,"2017-05-02 21:22:15"
S10527135,gzCSV35U5-w,paused,912,"2017-05-02 21:22:19"
S10527135,gzCSV35U5-w,buffering,912,"2017-05-02 21:22:19"
S10527135,gzCSV35U5-w,playing,912,"2017-05-02 21:22:20"
S10527135,gzCSV35U5-w,paused,732,"2017-05-02 21:22:26"
S10527135,gzCSV35U5-w,buffering,732,"2017-05-02 21:22:26"
S10527135,gzCSV35U5-w,paused,732,"2017-05-02 21:22:26"
S10527135,gzCSV35U5-w,buffering,732,"2017-05-02 21:22:26"
S10527135,gzCSV35U5-w,playing,732,"2017-05-02 21:22:26"
S10527135,gzCSV35U5-w,paused,618,"2017-05-02 21:22:31"
S10527135,gzCSV35U5-w,buffering,618,"2017-05-02 21:22:31"
S10527135,gzCSV35U5-w,playing,618,"2017-05-02 21:22:32"
S10527135,gzCSV35U5-w,paused,640,"2017-05-02 21:22:46"
S10527135,gzCSV35U5-w,buffering,640,"2017-05-02 21:22:46"
S10527135,gzCSV35U5-w,playing,640,"2017-05-02 21:22:46"
S10527135,gzCSV35U5-w,paused,658,"2017-05-02 21:22:47"
S10527135,gzCSV35U5-w,buffering,658,"2017-05-02 21:22:47"
S10527135,gzCSV35U5-w,playing,658,"2017-05-02 21:22:47"
S10527135,gzCSV35U5-w,paused,661,"2017-05-02 21:22:51"
S10527135,gzCSV35U5-w,playing,661,"2017-05-02 21:23:04"
S10527140,gF9QfR91O1Q,buffering,0,"2017-05-02 21:23:13"
S10527140,gF9QfR91O1Q,playing,0,"2017-05-02 21:23:14"
S10527135,gzCSV35U5-w,paused,689,"2017-05-02 21:23:17"
S10527135,gzCSV35U5-w,buffering,689,"2017-05-02 21:23:17"
S10527135,gzCSV35U5-w,playing,689,"2017-05-02 21:23:17"
S10527135,gzCSV35U5-w,paused,710,"2017-05-02 21:23:20"
S10527135,gzCSV35U5-w,buffering,710,"2017-05-02 21:23:20"
S10527135,gzCSV35U5-w,playing,710,"2017-05-02 21:23:20"
S10527135,gzCSV35U5-w,paused,727,"2017-05-02 21:23:22"
S10527135,gzCSV35U5-w,buffering,727,"2017-05-02 21:23:22"
S10527135,gzCSV35U5-w,playing,727,"2017-05-02 21:23:22"
S10527135,gzCSV35U5-w,paused,740,"2017-05-02 21:23:23"
S10527135,gzCSV35U5-w,buffering,740,"2017-05-02 21:23:23"
S10527135,gzCSV35U5-w,playing,740,"2017-05-02 21:23:23"
S10527140,gF9QfR91O1Q,buffering,18,"2017-05-02 21:23:27"
S10527140,gF9QfR91O1Q,playing,18,"2017-05-02 21:23:27"
S10527140,gF9QfR91O1Q,buffering,24,"2017-05-02 21:23:28"
S10527140,gF9QfR91O1Q,playing,24,"2017-05-02 21:23:28"
S10527140,gF9QfR91O1Q,paused,26,"2017-05-02 21:23:30"
S10527135,gzCSV35U5-w,paused,754,"2017-05-02 21:23:31"
S10527135,gzCSV35U5-w,buffering,754,"2017-05-02 21:23:31"
S10527135,gzCSV35U5-w,paused,754,"2017-05-02 21:23:31"
S10527135,gzCSV35U5-w,playing,754,"2017-05-02 21:23:31"
S10527135,gzCSV35U5-w,buffering,754,"2017-05-02 21:23:31"
S10527135,gzCSV35U5-w,playing,754,"2017-05-02 21:23:31"
S10527135,gzCSV35U5-w,paused,757,"2017-05-02 21:23:32"
S10527135,gzCSV35U5-w,buffering,757,"2017-05-02 21:23:32"
S10527135,gzCSV35U5-w,playing,757,"2017-05-02 21:23:32"
S10527135,gzCSV35U5-w,paused,776,"2017-05-02 21:23:34"
S10527135,gzCSV35U5-w,buffering,776,"2017-05-02 21:23:34"
S10527135,gzCSV35U5-w,playing,776,"2017-05-02 21:23:34"
S10527135,gzCSV35U5-w,paused,794,"2017-05-02 21:23:41"
S10527135,gzCSV35U5-w,buffering,794,"2017-05-02 21:23:42"
S10527135,gzCSV35U5-w,playing,794,"2017-05-02 21:23:42"
S10527135,gzCSV35U5-w,paused,805,"2017-05-02 21:23:42"
S10527135,gzCSV35U5-w,buffering,805,"2017-05-02 21:23:43"
S10527135,gzCSV35U5-w,playing,805,"2017-05-02 21:23:43"
S10527135,gzCSV35U5-w,paused,818,"2017-05-02 21:23:45"
S10527135,gzCSV35U5-w,buffering,818,"2017-05-02 21:23:45"
S10527135,gzCSV35U5-w,playing,818,"2017-05-02 21:23:46"
S10527135,gzCSV35U5-w,paused,823,"2017-05-02 21:23:46"
S10527135,gzCSV35U5-w,buffering,823,"2017-05-02 21:23:46"
S10527135,gzCSV35U5-w,playing,823,"2017-05-02 21:23:46"
S10527135,gzCSV35U5-w,paused,771,"2017-05-02 21:23:47"
S10527135,gzCSV35U5-w,buffering,771,"2017-05-02 21:23:47"
S10527135,gzCSV35U5-w,playing,771,"2017-05-02 21:23:47"
S10527135,gzCSV35U5-w,paused,740,"2017-05-02 21:23:48"
S10527135,gzCSV35U5-w,buffering,740,"2017-05-02 21:23:48"
S10527135,gzCSV35U5-w,playing,740,"2017-05-02 21:23:48"
S10527135,gzCSV35U5-w,paused,724,"2017-05-02 21:23:48"
S10527135,gzCSV35U5-w,buffering,724,"2017-05-02 21:23:49"
S10527135,gzCSV35U5-w,playing,724,"2017-05-02 21:23:49"
S10527135,gzCSV35U5-w,paused,699,"2017-05-02 21:23:49"
S10527135,gzCSV35U5-w,buffering,699,"2017-05-02 21:23:50"
S10527135,gzCSV35U5-w,playing,699,"2017-05-02 21:23:50"
S10527135,gzCSV35U5-w,paused,663,"2017-05-02 21:23:50"
S10527135,gzCSV35U5-w,buffering,663,"2017-05-02 21:23:50"
S10527135,gzCSV35U5-w,playing,663,"2017-05-02 21:23:50"
S10527135,gzCSV35U5-w,paused,664,"2017-05-02 21:23:52"
S10527140,gF9QfR91O1Q,playing,26,"2017-05-02 21:26:54"
S10527140,gF9QfR91O1Q,paused,33,"2017-05-02 21:27:02"
S10527140,gF9QfR91O1Q,playing,33,"2017-05-02 21:27:55"
S10527140,gF9QfR91O1Q,paused,36,"2017-05-02 21:27:58"
S10527140,gF9QfR91O1Q,playing,36,"2017-05-02 21:28:00"
S10527140,gF9QfR91O1Q,buffering,42,"2017-05-02 21:28:01"
S10527140,gF9QfR91O1Q,playing,42,"2017-05-02 21:28:01"
S10527140,gF9QfR91O1Q,buffering,47,"2017-05-02 21:28:02"
S10527140,gF9QfR91O1Q,playing,47,"2017-05-02 21:28:02"
S10527140,gF9QfR91O1Q,buffering,53,"2017-05-02 21:28:02"
S10527140,gF9QfR91O1Q,playing,53,"2017-05-02 21:28:02"
S10527140,gF9QfR91O1Q,buffering,58,"2017-05-02 21:28:03"
S10527140,gF9QfR91O1Q,playing,58,"2017-05-02 21:28:03"
S10527140,gF9QfR91O1Q,buffering,63,"2017-05-02 21:28:03"
S10527140,gF9QfR91O1Q,playing,63,"2017-05-02 21:28:04"
S10527140,gF9QfR91O1Q,buffering,68,"2017-05-02 21:28:04"
S10527140,gF9QfR91O1Q,playing,68,"2017-05-02 21:28:04"
S10527140,gF9QfR91O1Q,buffering,74,"2017-05-02 21:28:04"
S10527140,gF9QfR91O1Q,playing,74,"2017-05-02 21:28:05"
S10527140,gF9QfR91O1Q,buffering,70,"2017-05-02 21:28:05"
S10527140,gF9QfR91O1Q,playing,70,"2017-05-02 21:28:05"
S10527140,gF9QfR91O1Q,buffering,65,"2017-05-02 21:28:06"
S10527140,gF9QfR91O1Q,playing,65,"2017-05-02 21:28:06"
S10527140,gF9QfR91O1Q,paused,67,"2017-05-02 21:28:08"
S10527140,gF9QfR91O1Q,playing,67,"2017-05-02 21:28:16"
S10527140,gF9QfR91O1Q,buffering,72,"2017-05-02 21:28:16"
S10527140,gF9QfR91O1Q,playing,72,"2017-05-02 21:28:16"
S10527140,gF9QfR91O1Q,buffering,77,"2017-05-02 21:28:17"
S10527140,gF9QfR91O1Q,playing,77,"2017-05-02 21:28:17"
S10527140,gF9QfR91O1Q,buffering,83,"2017-05-02 21:28:17"
S10527140,gF9QfR91O1Q,playing,83,"2017-05-02 21:28:17"
S10527140,gF9QfR91O1Q,buffering,88,"2017-05-02 21:28:18"
S10527140,gF9QfR91O1Q,playing,88,"2017-05-02 21:28:18"
S10527140,gF9QfR91O1Q,buffering,86,"2017-05-02 21:28:21"
S10527140,gF9QfR91O1Q,playing,87,"2017-05-02 21:28:22"
S10527140,gF9QfR91O1Q,buffering,82,"2017-05-02 21:28:22"
S10527140,gF9QfR91O1Q,playing,82,"2017-05-02 21:28:22"
S10527140,gF9QfR91O1Q,buffering,88,"2017-05-02 21:28:23"
S10527140,gF9QfR91O1Q,playing,88,"2017-05-02 21:28:23"
S10527140,gF9QfR91O1Q,buffering,93,"2017-05-02 21:28:23"
S10527140,gF9QfR91O1Q,playing,93,"2017-05-02 21:28:23"
S10527140,gF9QfR91O1Q,buffering,98,"2017-05-02 21:28:23"
S10527140,gF9QfR91O1Q,playing,98,"2017-05-02 21:28:23"
